order_id,return_date,tracking_id,platformID,sku,return_reason,return_sub_reason,return_delivery_date,platform,reason_category
22824397777336900,2023-06-07,12202829686226776713,0,LWSB16173019SP,QUALITY_ISSUE,QUALITY_NOT_AS_EXPECTED,2023-06-15,F,Product Quality
328258888892788105,2023-06-07,12302829681294267672,0,LWDB19204062,CUSTOMER_REMORSE,CUSTOMER_DOES_NOT_WANT,2023-06-10,F,Customer remorse
328246000304021100,2023-06-07,12102829496030160531,0,FLYDB224004,QUALITY_ISSUES,POOR_QUALITY,2023-06-19,F,Product Quality
328250454799444100,2023-06-07,12202829348914842312,0,32LWGW2245,QUALITY_ISSUES,POOR_QUALITY,2023-06-13,F,Product Quality
428149702147612100,2023-06-07,12202829713562404460,0,LWHK2020106,SIZE_FIT_ISSUES,FIT_NOT_AS_EXPECTED,2023-06-15,F,Size/fit issues
22825373719635700,2023-06-07,12102830099536896148,0,LWSB19203024SP,MISSHIPMENT,DIFFERENT_SIZE_RECEIVED,2023-06-16,F,Wrong item delivered
328244365995850101,2023-06-07,12102829069305134243,0,LWSB19203024SP,SIZE_FIT_ISSUES,SIZE_SMALLER,2023-06-16,F,Size/fit issues
428236796349828100,2023-06-07,12302830135879135806,0,LWOB202104,SIZE_FIT_ISSUES,SIZE_SMALLER,2023-06-14,F,Size/fit issues
328262716535832100,2023-06-08,12302830131764974312,0,LWDB19204059,COLOR_SIZE_ISSUE,SIZE_WAS_SMALLER,,F,Color Issues
428246890644477100,2023-06-08,12202830590673695170,0,LWSB19203024,SIZE_FIT_ISSUES,FIT_NOT_AS_EXPECTED,2023-06-14,F,Size/fit issues
428254604522374100,2023-06-08,12302829102590202004,0,LWOB202103,QUALITY_ISSUES,POOR_QUALITY,,F,Product Quality
428251865046661100,2023-06-08,12102830423758215873,0,LWTP202101,DAMAGED_PRODUCT,DAMAGED_PRODUCT_RECEIVED,2023-06-18,F,Product Quality
428262658404867100,2023-06-09,12302829993899596821,0,LWSB16173015,SIZE_FIT_ISSUES,FIT_NOT_AS_EXPECTED,2023-06-16,F,Size/fit issues
328272002738166111,2023-06-09,12102830028848540062,0,50LWHB2208,SIZE_FIT_ISSUES,SIZE_SMALLER,,F,Size/fit issues
328252853665013100,2023-06-09,12202831814176026115,0,LWWC161761340,QUALITY_ISSUES,POOR_QUALITY,2023-06-17,F,Product Quality
328263505725330100,2023-06-09,12202829792156936021,0,Middle chain blue,QUALITY_ISSUES,DUPLICATE_PRODUCT,2023-06-14,F,Product Quality
12826413076407600,2023-06-09,12302830649541318686,0,LWSB19203024SP,SIZE_FIT_ISSUES,FIT_NOT_AS_EXPECTED,2023-06-15,F,Size/fit issues
428244379951082100,2023-06-09,12302831526364888344,0,LWDB19204084,QUALITY_ISSUE,QUALITY_NOT_AS_EXPECTED,2023-06-16,F,Product Quality
328264846872587100,2023-06-09,12102829806570344521,0,50LWGW2213,SIZE_FIT_ISSUES,SIZE_SMALLER,2023-06-13,F,Size/fit issues
328262753498344100,2023-06-09,12102830114993481108,0,LWOB202103,QUALITY_ISSUES,PERFORMANCE_ISSUES,2023-06-15,F,Product Quality
428248049136292100,2023-06-09,12102829788453602133,0,50LWGW2213,SIZE_FIT_ISSUES,SIZE_SMALLER,,F,Size/fit issues
428256223915959100,2023-06-09,12102829791371840506,0,LWBP202104,DEFECTIVE_PRODUCT,DEFECTIVE_PRODUCT_RECEIVED,,F,Product Quality
328257692681241100,2023-06-09,12102829948152555788,0,LWBP20213015,SIZE_FIT_ISSUES,SIZE_SMALLER,2023-06-19,F,Size/fit issues
428238146552494100,2023-06-09,12302831733787425380,0,LWSB16173015,SIZE_FIT_ISSUES,SIZE_SMALLER,2023-06-16,F,Size/fit issues
12826406349780100,2023-06-09,12202830650898772677,0,LWSB19203024SP,SIZE_FIT_ISSUES,FIT_NOT_AS_EXPECTED,2023-06-15,F,Size/fit issues
328261988423663100,2023-06-09,12202829846638378844,0,LWDB19204062,DAMAGED_PRODUCT,DAMAGED_PRODUCT_RECEIVED,,F,Product Quality
328245729694673100,2023-06-09,12202830528391834485,0,LWSB19203021,QUALITY_ISSUES,POOR_QUALITY,2023-06-19,F,Product Quality
22824527698854300,2023-06-10,12302831453684337154,0,LWSB16173019SP,SIZE_FIT_ISSUES,SIZE_SMALLER,,F,Size/fit issues
22828228851332100,2023-06-10,12202832516421967464,0,LWSB19203024SP,SIZE_FIT_ISSUES,SIZE_SMALLER,2023-06-19,F,Size/fit issues
328255548161966100,2023-06-10,12202831279882405031,0,LWBP20213015,MISSHIPMENT,DIFFERENT_BRAND_RECEIVED,2023-06-16,F,Wrong item delivered
428272437190422100,2023-06-10,12302831669940812802,0,LWDB16174014C,DAMAGED_PRODUCT,DAMAGED_PRODUCT_RECEIVED,,F,Product Quality
428261082670094100,2023-06-10,12302831859882011345,0,LWHK1020105-S,MISSHIPMENT,DIFFERENT_PRODUCT_RECEIVED,,F,Wrong item delivered
328272440902498100,2023-06-10,12102832344012433736,0,48LWGW2213,SIZE_FIT_ISSUES,SIZE_SMALLER,2023-06-16,F,Size/fit issues
12826400526998200,2023-06-10,12102830651232540362,0,LWSB19203024SP,SIZE_FIT_ISSUES,FIT_NOT_AS_EXPECTED,2023-06-15,F,Size/fit issues
428254471655494100,2023-06-10,12202832025084042716,0,LWBP20213014,QUALITY_ISSUES,PERFORMANCE_ISSUES,,F,Product Quality
22825467711896300,2023-06-10,12302830847762107650,0,34LWGW2205SP,MISSHIPMENT,DIFFERENT_SPECIFICATIONS_FROM_WEBSITE,2023-06-17,F,Wrong item delivered
328280545965262100,2023-06-10,12302832437792867355,0,LWBP20213015,SIZE_FIT_ISSUES,FIT_NOT_AS_EXPECTED,2023-06-16,F,Size/fit issues
428238819149970100,2023-06-10,12202832312714183802,0,LWDB19204084,STYLE_FIT_ISSUE,STYLE_NOT_AS_EXPECTED,2023-06-17,F,Size/fit issues
22826667291437300,2023-06-10,12302831657652637048,0,LWWC16176075SP,DAMAGED_PRODUCT,DAMAGED_PRODUCT_RECEIVED,,F,Product Quality
22827066044066500,2023-06-10,12202830759612334528,0,LWSB16173008SP,SIZE_FIT_ISSUES,SIZE_LARGER,2023-06-19,F,Size/fit issues
328288224250436100,2023-06-10,12302832474592952036,0,LWWP2101,MISSHIPMENT,DIFFERENT_PRODUCT_RECEIVED,2023-06-19,F,Wrong item delivered
328262340285085100,2023-06-10,12202831802676025588,0,LWDB19204062,DAMAGED_PRODUCT,DAMAGED_PRODUCT_RECEIVED,,F,Product Quality
428276768254257100,2023-06-10,12202831749755830108,0,LWSB16173016,SIZE_FIT_ISSUES,SIZE_SMALLER,2023-06-18,F,Size/fit issues
12827038873946700,2023-06-10,12102830831083677412,0,LWSB19203024SP,SIZE_FIT_ISSUES,SIZE_SMALLER,2023-06-16,F,Size/fit issues
328261919027402100,2023-06-10,12202831825143013513,0,LWDB19204062,QUALITY_ISSUE,QUALITY_NOT_AS_EXPECTED,2023-06-17,F,Product Quality
328264029292072100,2023-06-10,12202830814980141057,0,FLYSB202102SP,QUALITY_ISSUE,QUALITY_NOT_AS_EXPECTED,2023-06-16,F,Product Quality
328273383593159100,2023-06-10,12302831717974678270,0,LWWC16176135,DAMAGED_PRODUCT,DAMAGED_PRODUCT_RECEIVED,2023-06-15,F,Product Quality
428197124157152100,2023-06-10,12302832394404148185,0,LWWC16176076B,SIZE_FIT_ISSUES,SIZE_LARGER,2023-06-17,F,Size/fit issues
22828046067147300,2023-06-10,12302832458288531212,0,LWSB19203024SP,QUALITY_ISSUE,QUALITY_NOT_AS_EXPECTED,,F,Product Quality
328221186228086101,2023-06-10,12102832356494666703,0,LWOB202103,DAMAGED_PRODUCT,DAMAGED_PRODUCT_RECEIVED,2023-06-19,F,Product Quality
12827569774457700,2023-06-10,12102832176353185850,0,FLYSB202102SP,DAMAGED_PRODUCT,DAMAGED_PRODUCT_RECEIVED,,F,Product Quality
22828430934084500,2023-06-10,12102831877569225634,0,42LWGW2219SP,DAMAGED_PRODUCT,DAMAGED_PRODUCT_RECEIVED,2023-06-18,F,Product Quality
328297762025570100,2023-06-10,12302832764943926371,0,LWSB19203024,QUALITY_ISSUES,POOR_QUALITY,2023-06-19,F,Product Quality
328300955263563100,2023-06-10,12202832229456296183,0,LWWC16176094B,SIZE_FIT_ISSUES,SIZE_LARGER,,F,Size/fit issues
428266899428817100,2023-06-10,12102830652915377246,0,LWOB16171123B,MISSHIPMENT,DIFFERENT_COLOR_RECEIVED,,F,Wrong item delivered
328301736455112100,2023-06-10,12202832590073961403,0,LWWC16176141,SIZE_FIT_ISSUES,SIZE_LARGER,2023-06-14,F,Size/fit issues
12824518546707400,2023-06-10,12202831582362075417,0,LWSB19203024SP,SIZE_FIT_ISSUES,FIT_NOT_AS_EXPECTED,,F,Size/fit issues
328255707527556100,2023-06-10,12202831458426518331,0,LWWC226140,QUALITY_ISSUES,POOR_QUALITY,2023-06-15,F,Product Quality
328249364362298100,2023-06-10,12102830736488068213,0,LWBP20213012,MISSHIPMENT,DIFFERENT_PRODUCT_RECEIVED,,F,Wrong item delivered
328291985579567104,2023-06-11,12202833507533308013,0,32LB2210,MISSHIPMENT,DIFFERENT_COLOR_RECEIVED,2023-06-19,F,Wrong item delivered
428306461370514100,2023-06-11,12302833047052706732,0,LWSB16173009SP,QUALITY_ISSUE,QUALITY_NOT_AS_EXPECTED,2023-06-14,F,Product Quality
328269942932647100,2023-06-11,12102833354720723643,0,LWDB19204062,STYLE_FIT_ISSUE,STYLE_NOT_AS_EXPECTED,,F,Size/fit issues
328296365993833100,2023-06-11,12202833261771617573,0,4 Black Window,QUALITY_ISSUES,DUPLICATE_PRODUCT,2023-06-17,F,Product Quality
428249871607826100,2023-06-11,12302833614137488682,0,LWOB16171004B,COLOR_STYLE_ISSUES,STYLE_NOT_AS_EXPECTED,2023-06-19,F,Other
328301774102430100,2023-06-11,12102833341711930676,0,LWBP20213016,COLOR_STYLE_ISSUES,STYLE_NOT_AS_EXPECTED,2023-06-15,F,Other
428237277025639100,2023-06-11,12202833202580678000,0,LWHK2020106,DEFECTIVE_PRODUCT,DEFECTIVE_PRODUCT_RECEIVED,2023-06-18,F,Product Quality
328315302131250100,2023-06-11,12202833571800162643,0,LWDB19204063,QUALITY_ISSUE,QUALITY_NOT_AS_EXPECTED,2023-06-17,F,Product Quality
328300103241562100,2023-06-11,12102833602891434341,0,FLYSB202101,DEFECTIVE_PRODUCT,DEFECTIVE_PRODUCT_RECEIVED,2023-06-19,F,Product Quality
428283983331967100,2023-06-11,12302833221093563706,0,LWDB19204062,CUSTOMER_REMORSE,CUSTOMER_DOES_NOT_WANT,2023-06-19,F,Customer remorse
428230128425967100,2023-06-11,12202833575993071060,0,4 Brown Plane,SIZE_FIT_ISSUES,SIZE_LARGER,2023-06-17,F,Size/fit issues
328264729603317100,2023-06-11,12302833070914421408,0,LWDB19204064,QUALITY_ISSUE,DUPLICATE_PRODUCT,2023-06-16,F,Product Quality
328288507310432100,2023-06-11,12302833119068667045,0,LWSB16173010B,SIZE_FIT_ISSUES,SIZE_SMALLER,2023-06-18,F,Size/fit issues
428301376038214100,2023-06-11,12202833413149336472,0,LWOB16171124B,QUALITY_ISSUES,POOR_QUALITY,,F,Product Quality
328259534082412100,2023-06-11,12102833531513902402,0,LWDB19204084,STYLE_FIT_ISSUE,STYLE_NOT_AS_EXPECTED,,F,Size/fit issues
428254862697097100,2023-06-11,12302833173859995125,0,LWDB16174014C,STYLE_FIT_ISSUE,STYLE_NOT_AS_EXPECTED,2023-06-19,F,Size/fit issues
328282921576524100,2023-06-11,12202833342538922841,0,LWSB16173015,SIZE_FIT_ISSUES,SIZE_SMALLER,2023-06-19,F,Size/fit issues
328296782456921100,2023-06-11,12202833398823466710,0,LWDB19204062,DAMAGED_PRODUCT,DAMAGED_PRODUCT_RECEIVED,,F,Product Quality
428267877605281100,2023-06-11,12202833573540565234,0,LWWC161761340,QUALITY_ISSUES,POOR_QUALITY,2023-06-19,F,Product Quality
22829152095221600,2023-06-12,12302834447273750786,0,LWSB16173010SP,SIZE_FIT_ISSUES,SIZE_SMALLER,,F,Size/fit issues
328292598949283100,2023-06-12,12102833956263161556,0,LWDB19204084,DAMAGED_PRODUCT,DAMAGED_PRODUCT_RECEIVED,2023-06-18,F,Product Quality
428300985330389100,2023-06-12,12102834386249824378,0,LWDB19204063,DAMAGED_PRODUCT,DAMAGED_PRODUCT_RECEIVED,,F,Product Quality
328300269808842100,2023-06-12,12302834311685742062,0,LWSB21501,SIZE_FIT_ISSUES,SIZE_SMALLER,2023-06-19,F,Size/fit issues
12828914083806200,2023-06-12,12102834092558550757,0,LWSB19203026SP,DEFECTIVE_PRODUCT,DEFECTIVE_PRODUCT_RECEIVED,2023-06-19,F,Product Quality
12833263293143400,2023-06-12,12102834376655413036,0,LWSB19203024SP,MISSHIPMENT,DIFFERENT_SIZE_RECEIVED,2023-06-19,F,Wrong item delivered
12829905999371600,2023-06-12,12202834192901856741,0,LWSB19203024SP,SIZE_FIT_ISSUES,SIZE_LARGER,,F,Size/fit issues
328301460041689100,2023-06-12,12202834386733550774,0,LWSB19203025,SIZE_FIT_ISSUES,SIZE_SMALLER,2023-06-19,F,Size/fit issues
428256223915959100,2023-06-12,12202834365665647806,0,LWBP202104,MISSHIPMENT,DIFFERENT_PRODUCT_RECEIVED,,F,Wrong item delivered
428254011944340103,2023-06-12,12302833153585315225,0,LWDB19204063,MISSHIPMENT,ORDERED_A_RECEIVED_B,,F,Wrong item delivered
328295877334574100,2023-06-12,12202834220083717448,0,LWHK2020102,DAMAGED_PRODUCT,DAMAGED_PRODUCT_RECEIVED,2023-06-19,F,Product Quality
428291406831110100,2023-06-12,12102834448016408611,0,LWWC16176141,SIZE_FIT_ISSUES,SIZE_SMALLER,,F,Size/fit issues
328308342110456101,2023-06-12,12202834338050044652,0,50FLYHB2209,SIZE_FIT_ISSUES,SIZE_LARGER,2023-06-18,F,Size/fit issues
428298186913654100,2023-06-13,12302834458544061442,0,LWWC16176094B,SIZE_FIT_ISSUES,SIZE_LARGER,,F,Size/fit issues
328313247920674100,2023-06-13,12302835014808654870,0,LWSB19203024,DEFECTIVE_PRODUCT,DEFECTIVE_PRODUCT_RECEIVED,,F,Product Quality
428313474241212100,2023-06-13,12102835111600027728,0,LWWC16176138,CUSTOMER_REMORSE,CUSTOMER_DOES_NOT_WANT,2023-06-19,F,Customer remorse
328300742035182100,2023-06-13,12302835260953697861,0,50LWHB2208,SIZE_FIT_ISSUES,SIZE_LARGER,,F,Size/fit issues
428005500272916100,2023-06-13,12102834891698388120,0,46LWGW2211,SUPPLY_CHAIN_ISSUES,MULTIPLE_INVALID_PICKUP_DENIAL,,F,Shipping/delivery issues
428334339545729100,2023-06-13,12302835094233047628,0,LWDB19204084,DAMAGED_PRODUCT,DAMAGED_PRODUCT_RECEIVED,2023-06-19,F,Product Quality
328324383280737100,2023-06-13,12102834825314206744,0,LWSB19203025,CUSTOMER_REMORSE,CUSTOMER_DOES_NOT_WANT,2023-06-15,F,Customer remorse
428332123816248100,2023-06-13,12302834937710260772,0,LWHK2020105,COLOR_STYLE_ISSUES,COLOR_NOT_AS_DESCRIBED,2023-06-19,F,Other
428316487735617100,2023-06-13,12302835193549184386,0,LWHK2020102,DAMAGED_PRODUCT,DAMAGED_PRODUCT_RECEIVED,,F,Product Quality
328297606115325100,2023-06-13,12302835010968387156,0,LWSB21501,QUALITY_ISSUES,POOR_QUALITY,,F,Product Quality
12828039861355600,2023-06-13,12302835283570514118,0,LWSB16173019SP,COLOR_SIZE_ISSUE,COLOR_NOT_AS_DESCRIBED,,F,Color Issues
428298767374256100,2023-06-13,12102835197643790838,0,LWSB19203021,DEFECTIVE_PRODUCT,DEFECTIVE_PRODUCT_RECEIVED,,F,Product Quality
428324438848403100,2023-06-13,12102834957960695273,0,LWDB19204084,COLOR_SIZE_ISSUE,SIZE_WAS_SMALLER,2023-06-17,F,Color Issues
428332176435333100,2023-06-13,12202835167869657876,0,LWSB21501,QUALITY_ISSUES,PERFORMANCE_ISSUES,,F,Product Quality
328304814531890100,2023-06-13,12302835134203504736,0,LWWC226140,QUALITY_ISSUES,POOR_QUALITY,2023-06-19,F,Product Quality
12831525531131100,2023-06-13,12202835290660275536,0,LWSB16173016SP,SIZE_FIT_ISSUES,FIT_NOT_AS_EXPECTED,,F,Size/fit issues
428344713725104100,2023-06-14,12102836102378928813,0,LWOB19201083,DAMAGED_PRODUCT,DAMAGED_PRODUCT_RECEIVED,,F,Product Quality
428322016376888100,2023-06-14,12302836115743646567,0,LWOB16171121B,SIZE_FIT_ISSUES,SIZE_SMALLER,,F,Size/fit issues
22832275410335900,2023-06-14,12102835797024170528,0,LWSB19203024SP,MISSHIPMENT,DIFFERENT_SIZE_RECEIVED,,F,Wrong item delivered
328322947326554101,2023-06-14,12302836202627140111,0,LWPH20202002,MISSHIPMENT,DIFFERENT_PRODUCT_RECEIVED,,F,Wrong item delivered
428299634000967100,2023-06-14,12102836105413387548,0,FLYSB202105,DEFECTIVE_PRODUCT,DEFECTIVE_PRODUCT_RECEIVED,,F,Product Quality
328322947326554100,2023-06-14,12102836202139610468,0,LWPH16172002,MISSHIPMENT,DIFFERENT_PRODUCT_RECEIVED,,F,Wrong item delivered
428326931362838102,2023-06-14,12302835925953166188,0,46LWHB2202,SIZE_FIT_ISSUES,SIZE_SMALLER,,F,Size/fit issues
428298918901972100,2023-06-14,12202835793005291264,0,LWOB16171124B,CUSTOMER_REMORSE,WRONG_ITEM_ORDERED,,F,Customer remorse
328323194720861100,2023-06-14,12302835832294167238,0,4 Brown Window,QUALITY_ISSUES,POOR_QUALITY,2023-06-19,F,Product Quality
328301340060864100,2023-06-14,12202835193189587156,0,LWOB202103,MISSHIPMENT,DIFFERENT_PRODUCT_RECEIVED,,F,Wrong item delivered
328315517182970100,2023-06-14,12202835824239541408,0,LWDB224098,COLOR_STYLE_ISSUES,COLOR_NOT_AS_DESCRIBED,,F,Other
428322789262405100,2023-06-14,12102836071976352668,0,LWSB16173016,SIZE_FIT_ISSUES,SIZE_LARGER,2023-06-19,F,Size/fit issues
428318623770673100,2023-06-14,12202836164032784470,0,LWBP20213014DB,QUALITY_ISSUES,PERFORMANCE_ISSUES,,F,Product Quality
328316848327740100,2023-06-14,12302835932613747664,0,LWSB16173015,SIZE_FIT_ISSUES,SIZE_SMALLER,,F,Size/fit issues
328272087462426100,2023-06-14,12202835844997418844,0,LWBP20213014,QUALITY_ISSUES,POOR_QUALITY,,F,Product Quality
428307304089374100,2023-06-15,12202836594661930072,0,LWDB16174014C,QUALITY_ISSUE,QUALITY_NOT_AS_EXPECTED,,F,Product Quality
428316681120650100,2023-06-15,12202835622041511856,0,LWWC16176115B,MISSHIPMENT,DIFFERENT_PRODUCT_RECEIVED,,F,Wrong item delivered
328341688833055100,2023-06-15,12202836734448665228,0,LWHK2020103,CUSTOMER_REMORSE,CUSTOMER_DOES_NOT_WANT,,F,Customer remorse
328292724220011101,2023-06-15,12302836756273010701,0,LWSB16173015,QUALITY_ISSUES,PERFORMANCE_ISSUES,,F,Product Quality
428309407565647100,2023-06-15,12302836928510851686,0,LWOB16171143B,QUALITY_ISSUES,POOR_QUALITY,,F,Product Quality
328278930279008104,2023-06-15,12202836804625193671,0,LWWC16176092B,MISSHIPMENT,DIFFERENT_BRAND_RECEIVED,,F,Wrong item delivered
328298314457247100,2023-06-15,12302836801649682216,0,LWDB19204089,ITEM_NOT_AS_DESCRIBED,SPECIFICATION_ERROR,,F,Other reasons
428332187019821100,2023-06-15,12302836755627106184,0,LWWC16176138,CUSTOMER_REMORSE,CUSTOMER_DOES_NOT_WANT,,F,Customer remorse
328331313316769100,2023-06-15,12202837025319196552,0,50LWGW2245,MISSHIPMENT,DIFFERENT_PRODUCT_RECEIVED,,F,Wrong item delivered
428347579039624100,2023-06-15,12102836810980837263,0,LWHK2020103SP,DEFECTIVE_PRODUCT,DEFECTIVE_PRODUCT_RECEIVED,,F,Product Quality
428324647438084101,2023-06-15,12102836564719487612,0,LWWC16176097,DAMAGED_PRODUCT,DAMAGED_PRODUCT_RECEIVED,,F,Product Quality
428319179353671100,2023-06-15,12202836853020925824,0,LWGW2221,CUSTOMER_REMORSE,CUSTOMER_DOES_NOT_WANT,,F,Customer remorse
328290790736366100,2023-06-15,12102836275313015406,0,LWBP202104,MISSHIPMENT,DIFFERENT_PRODUCT_RECEIVED,,F,Wrong item delivered
328332010090138100,2023-06-15,12302836656170730233,0,LWWC16176094B,SIZE_FIT_ISSUES,SIZE_LARGER,,F,Size/fit issues
328326683791820100,2023-06-15,12202837085358825831,0,LWDB19204084,STYLE_FIT_ISSUE,FIT_NOT_AS_EXPECTED,,F,Size/fit issues
428347579039624100,2023-06-15,12202836497568410402,0,LWHK2020103SP,COLOR_SIZE_ISSUE,COLOR_NOT_AS_DESCRIBED,,F,Color Issues
328324677656448100,2023-06-15,12302836460309897057,0,LWOB16171124B,COLOR_STYLE_ISSUES,COLOR_NOT_AS_DESCRIBED,,F,Other
328317745808325100,2023-06-15,12202836979394002800,0,LWBP20213013,COLOR_STYLE_ISSUES,COLOR_NOT_AS_DESCRIBED,,F,Other
328309939382340100,2023-06-15,12102836570154131425,0,LWHK2020101,SIZE_FIT_ISSUES,FIT_NOT_AS_EXPECTED,,F,Size/fit issues
22831650953380400,2023-06-15,12202836844390024548,0,LWSB19203024SP,SIZE_FIT_ISSUES,SIZE_SMALLER,,F,Size/fit issues
428327144245040100,2023-06-16,12102837891365797061,0,LWDB16174014C,DAMAGED_PRODUCT,DAMAGED_PRODUCT_RECEIVED,,F,Product Quality
328333191394347100,2023-06-16,12202837663216157465,0,LWSB16173010,DEFECTIVE_PRODUCT,DEFECTIVE_PRODUCT_RECEIVED,,F,Product Quality
328340400431819100,2023-06-16,12202837576101873216,0,LWDB224099,MISSHIPMENT,DIFFERENT_PRODUCT_RECEIVED,,F,Wrong item delivered
22834115948500400,2023-06-16,12202837804478240304,0,LWSB16173016SP,SIZE_FIT_ISSUES,SIZE_LARGER,,F,Size/fit issues
328303883452914100,2023-06-16,12202837284651574880,0,LWDB19204089,QUALITY_ISSUE,QUALITY_NOT_AS_EXPECTED,,F,Product Quality
328322439859983100,2023-06-16,12302837026671752501,0,LWWC16176076C,MISSHIPMENT,DIFFERENT_PRODUCT_RECEIVED,,F,Wrong item delivered
328350900871101100,2023-06-16,12202837793744888605,0,LWOB16171121,SIZE_FIT_ISSUES,SIZE_SMALLER,,F,Size/fit issues
12832349991268200,2023-06-16,12102837523522708355,0,LWSB19203024SP,SIZE_FIT_ISSUES,SIZE_SMALLER,,F,Size/fit issues
428341937682956100,2023-06-16,12302837837516980045,0,LWDB16174014C,STYLE_FIT_ISSUE,STYLE_NOT_AS_EXPECTED,,F,Size/fit issues
328324354423622100,2023-06-16,12102837140321917406,0,LWWC16176059D,SIZE_FIT_ISSUES,SIZE_SMALLER,,F,Size/fit issues
428325029434552100,2023-06-16,12202837696429348417,0,LWHK2020103,QUALITY_ISSUES,POOR_QUALITY,,F,Product Quality
428322604634392100,2023-06-16,12302837662932106212,0,46FLYGW2239,SIZE_FIT_ISSUES,SIZE_SMALLER,,F,Size/fit issues
428358267751506100,2023-06-16,12302837497799564765,0,LWSB16173015,SIZE_FIT_ISSUES,SIZE_SMALLER,2023-06-19,F,Size/fit issues
12834474794108600,2023-06-17,12302838709556485340,0,LWSB19203024SP,SIZE_FIT_ISSUES,SIZE_SMALLER,,F,Size/fit issues
328345366464879100,2023-06-17,12202838796869192051,0,LWSB16173015,QUALITY_ISSUES,POOR_QUALITY,,F,Product Quality
328340517845602100,2023-06-17,12202837784146111748,0,LWDB224099,DEAD_ON_ARRIVAL,DEAD_ON_ARRIVAL,,F,Other reasons
428362213603418101,2023-06-17,12102838700980402273,0,FLYSB202104,QUALITY_ISSUES,POOR_QUALITY,,F,Product Quality
328328047383448100,2023-06-17,12102838153445261840,0,LWDB19204059,STYLE_FIT_ISSUE,STYLE_NOT_AS_EXPECTED,,F,Size/fit issues
428298767374256100,2023-06-17,12202838580501542426,0,LWSB19203021,DAMAGED_PRODUCT,DAMAGED_PRODUCT_RECEIVED,,F,Product Quality
328275871690614100,2023-06-17,12102838815477023023,0,LWSB16173015,QUALITY_ISSUES,POOR_QUALITY,,F,Product Quality
22834282385598700,2023-06-17,12302838357999356875,0,LWSB16173018SP,SIZE_FIT_ISSUES,SIZE_LARGER,,F,Size/fit issues
428327841179346100,2023-06-17,12202838307122655458,0,LWSB16173015,QUALITY_ISSUES,DUPLICATE_PRODUCT,,F,Product Quality
328351201507281102,2023-06-17,12202837637006324124,0,LWDB22100,MISSHIPMENT,ORDERED_A_RECEIVED_B,,F,Wrong item delivered
428364413635646100,2023-06-17,12202838618369155643,0,LWHK2020102,MISSING_ITEM,MISSING_ACCESSORY,,F,Other reasons
428341349047623100,2023-06-17,12202838423713771178,0,LWSB16173008,QUALITY_ISSUES,POOR_QUALITY,,F,Product Quality
328350464846902100,2023-06-17,12302838306194446373,0,LWHK2020102,QUALITY_ISSUES,POOR_QUALITY,,F,Product Quality
428364413635646100,2023-06-17,12302838654369136842,0,LWHK2020102,MISSING_ITEM,MISSING_ACCESSORY,,F,Other reasons
12833007573495100,2023-06-17,12102838617568365756,0,LWSB19203024SP,SIZE_FIT_ISSUES,FIT_NOT_AS_EXPECTED,,F,Size/fit issues
328366265256124100,2023-06-17,12302838501642480230,0,LWWC226140,CUSTOMER_REMORSE,CUSTOMER_DOES_NOT_WANT,,F,Customer remorse
428333832261455100,2023-06-17,12202837999612277807,0,LWDB19204062,COLOR_SIZE_ISSUE,SIZE_WAS_SMALLER,,F,Color Issues
328340517631305100,2023-06-17,12202838441900214100,0,LWSB16173009,SIZE_FIT_ISSUES,SIZE_LARGER,,F,Size/fit issues
328324549231073100,2023-06-17,12202838487040604207,0,LWOB19201083,SIZE_FIT_ISSUES,FIT_NOT_AS_EXPECTED,,F,Size/fit issues
428322258682776100,2023-06-18,12102839318618575671,0,LWHK2020102,QUALITY_ISSUES,PERFORMANCE_ISSUES,,F,Product Quality
428352772042162100,2023-06-18,12202839193212535512,0,LWBP20213016,CUSTOMER_REMORSE,WRONG_ITEM_ORDERED,,F,Customer remorse
428374979000968100,2023-06-18,12302839627533016624,0,LWWC16176059D,QUALITY_ISSUES,POOR_QUALITY,,F,Product Quality
428370754627481100,2023-06-18,12102839214791000227,0,36FLYGW2218,SIZE_FIT_ISSUES,SIZE_SMALLER,,F,Size/fit issues
328342217696963100,2023-06-18,12102839362555805688,0,LWSB16173015,QUALITY_ISSUES,DUPLICATE_PRODUCT,,F,Product Quality
22834439981340700,2023-06-18,12102839263020375008,0,LWBP20213016SP,DAMAGED_PRODUCT,DAMAGED_PRODUCT_RECEIVED,,F,Product Quality
428330689552441100,2023-06-18,12102839166905112058,0,LWSB21501SP,SIZE_FIT_ISSUES,SIZE_SMALLER,,F,Size/fit issues
328324812386031100,2023-06-18,12302839384696917252,0,32LWGW2233,MISSHIPMENT,DIFFERENT_COLOR_RECEIVED,,F,Wrong item delivered
328318289953928100,2023-06-18,12102839336448580881,0,LWBP20213013,SIZE_FIT_ISSUES,FIT_NOT_AS_EXPECTED,,F,Size/fit issues
428331581795423100,2023-06-18,12302838874576522287,0,LWDB19204062,DAMAGED_PRODUCT,DAMAGED_PRODUCT_RECEIVED,,F,Product Quality
428328169600205101,2023-06-18,12202839496023746461,0,LWWC16176094B,QUALITY_ISSUES,POOR_QUALITY,,F,Product Quality
328347533558062100,2023-06-18,12202839266103521634,0,LWBP20213014,SIZE_FIT_ISSUES,SIZE_LARGER,,F,Size/fit issues
